,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2019-11-04 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2019-11-18 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2019-12-02 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2019-12-16 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2019-12-30 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2020-01-13 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2020-01-27 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2020-02-10 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2020-02-24 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2020-03-09 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2020-03-23 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2020-04-06 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,RTX,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW
2020-04-20 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-05-04 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-05-18 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-06-01 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-06-15 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-06-29 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-07-13 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-07-27 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-08-10 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-08-24 00:00:00,MMM,AXP,BA,CAT,KO,XOM,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PFE,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,RTX
2020-09-07 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2020-09-21 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2020-10-05 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2020-10-19 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2020-11-02 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2020-11-16 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2020-11-30 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2020-12-14 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2020-12-28 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-01-11 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-01-25 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-02-08 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-02-22 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-03-08 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-03-22 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-04-05 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-04-19 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-05-03 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-05-17 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-05-31 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-06-14 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-06-28 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-07-12 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-07-26 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-08-09 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-08-23 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-09-06 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-09-20 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-10-04 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-10-18 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-11-01 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-11-15 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-11-29 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-12-13 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2021-12-27 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-01-10 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-01-24 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-02-07 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-02-21 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-03-07 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-03-21 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-04-04 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-04-18 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-05-02 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-05-16 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-05-30 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-06-13 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-06-27 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-07-11 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-07-25 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-08-08 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-08-22 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-09-05 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-09-19 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-10-03 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-10-17 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-10-31 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-11-14 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-11-28 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-12-12 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
2022-12-26 00:00:00,MMM,AXP,BA,CAT,KO,HD,INTC,IBM,JNJ,JPM,MCD,MRK,MSFT,PG,VZ,DIS,CVX,CSCO,TRV,UNH,NKE,GS,V,AAPL,WMT,WBA,DOW,AMGN,HON,CRM
